time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-12-10T07:06:46.586Z,37.0065,-105.0015,5,1.3,ml,,141,0.168,0.32,us,us70006qjl,2020-03-04T21:27:19.040Z,"16 km SSE of Stonewall Gap, Colorado",earthquake,1.2,1.9,0.115,10,reviewed,us,us
2019-12-10T07:07:31.538Z,36.9992,-104.9851,5,1,ml,,136,0.163,0.22,us,us70006qjn,2020-03-04T21:27:19.040Z,"17 km SSE of Stonewall Gap, Colorado",earthquake,1,1.9,0.115,10,reviewed,us,us
2019-12-10T07:08:35.777Z,54.6217,-161.2579,11.1,2,ml,,,,0.38,ak,ak019ft137ll,2019-12-13T18:55:11.332Z,"83 km SE of King Cove, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-12-10T07:08:50.126Z,36.9877,-104.9519,5,1,ml,,125,0.162,0.13,us,us70006qjr,2020-03-04T21:27:19.040Z,"18 km SSW of Weston, Colorado",earthquake,1.3,1.7,0.115,10,reviewed,us,us
2019-12-10T07:08:54.490Z,51.6964,178.8148,80.9,2.4,ml,,,,0.2,ak,ak019ft1391l,2019-12-13T18:55:12.041Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-12-10T07:14:41.470Z,35.6571667,-117.4461667,1.42,1.61,ml,28,61,0.0688,0.18,ci,ci39224336,2019-12-10T15:51:20.860Z,"13km SSW of Searles Valley, CA",earthquake,0.24,0.47,0.138,27,reviewed,ci,ci
2019-12-10T07:15:55.448Z,66.2558,-157.2526,5.3,1,ml,,,,0.29,ak,ak019ft14r4o,2019-12-13T18:55:12.707Z,"70 km S of Shungnak, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-12-10T07:41:39.550Z,33.6721667,-116.7735,10.42,1.22,ml,46,46,0.06293,0.14,ci,ci39224368,2019-12-10T13:50:06.920Z,"9km SW of Idyllwild, CA",earthquake,0.16,0.28,0.213,27,reviewed,ci,ci
2019-12-10T07:47:23.769Z,36.309,-98.12966667,6.17,1.9,ml,84,70,0.05758869913,0.2,ok,ok2019ydgz,2019-12-10T17:41:04.017Z,"8 km W of Drummond, Oklahoma",earthquake,,0.4,0.21,7,reviewed,ok,ok
2019-12-10T07:48:10.007Z,66.2332,-157.1599,3,1.5,ml,,,,0.29,ak,ak019ft1bq9f,2019-12-13T18:54:26.558Z,"68 km NNW of Huslia, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-12-10T07:54:06.542Z,66.241,-157.1662,3.1,1.2,ml,,,,0.27,ak,ak019ft1d0di,2019-12-13T18:54:27.339Z,"69 km NNW of Huslia, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-12-10T07:57:13.630Z,35.5281667,-117.3741667,7.66,1.62,ml,27,63,0.008491,0.18,ci,ci39224376,2019-12-10T08:08:22.820Z,"26km S of Trona, CA",earthquake,0.32,0.57,0.18,26,automatic,ci,ci
2019-12-10T08:00:08.515Z,61.3571,-150.5011,11.2,2.2,ml,,,,0.68,ak,ak019ft1mvbm,2019-12-13T18:54:28.061Z,"20 km S of Susitna, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-12-10T08:08:27.831Z,66.2671,-157.213,4.7,1.3,ml,,,,0.28,ak,ak019ft1omln,2019-12-13T18:54:29.015Z,"69 km S of Shungnak, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-12-10T08:08:51.400Z,34.1168333,-117.317,8.85,1.07,ml,30,59,0.02393,0.23,ci,ci39224392,2019-12-10T13:50:03.610Z,"3km WSW of San Bernardino, CA",earthquake,0.34,0.69,0.19,28,reviewed,ci,ci
2019-12-10T08:20:38.780Z,19.1826668,-155.4393311,38.14,2.43,ml,37,155,0.03463,0.09,hv,hv71271661,2019-12-10T08:26:28.230Z,"4 km ESE of P?hala, Hawaii",earthquake,0.59,1.15,4.46,3,automatic,hv,hv
2019-12-10T08:21:41.183Z,30.8685,50.077,10,4.8,mb,,47,2.709,1.11,us,us60006pp2,2020-03-04T21:26:50.040Z,"29 km NE of Aghajari, Iran",earthquake,7,1.8,0.054,106,reviewed,us,us
2019-12-10T08:28:27.820Z,36.829,-121.5621667,6.24,2.1,md,63,24,0.03729,0.12,nc,nc73313141,2019-12-18T04:46:03.562Z,"3km SW of San Juan Bautista, CA",earthquake,0.15,0.31,0.203,59,reviewed,nc,nc
2019-12-10T08:29:08.240Z,35.373,-117.816,2.52,1.24,ml,26,95,0.1081,0.16,ci,ci39224424,2019-12-10T13:49:00.060Z,"16km W of Johannesburg, CA",earthquake,0.28,0.63,0.182,23,reviewed,ci,ci
2019-12-10T08:32:53.755Z,31.0167,50.1048,10,4.2,mb,,67,2.671,1.02,us,us60006pp7,2020-03-04T21:26:50.040Z,"43 km NE of Aghajari, Iran",earthquake,7.6,1.9,0.098,29,reviewed,us,us
2019-12-10T08:39:11.440Z,19.404,-155.285,-0.31,1.22,ml,23,32,0.01362,0.12,hv,hv71271676,2019-12-14T01:46:05.470Z,"6 km SW of Volcano, Hawaii",earthquake,0.11,0.18,0.096,10,reviewed,hv,hv
2019-12-10T08:40:42.625Z,-20.9401,168.6142,10,5.7,mww,,31,0.765,1.44,us,us60006ppb,2020-03-04T21:26:50.040Z,"101 km NE of Tadine, New Caledonia",earthquake,4.9,1.7,0.049,40,reviewed,us,us
2019-12-10T08:43:19.274Z,62.1479,-147.5036,23.9,1.9,ml,,,,0.7,ak,ak019ft1w3w7,2019-12-13T18:54:29.702Z,"29 km NW of Eureka Roadhouse, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-12-10T08:45:07.256Z,65.4394,-144.4417,11.6,1,ml,,,,0.24,ak,ak019ft1wihw,2019-12-13T18:54:30.585Z,"22 km SE of Central, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-12-10T08:49:42.679Z,53.742,-35.0676,10,4.6,mb,,79,18.498,0.93,us,us60006pq3,2020-03-04T21:26:50.040Z,"",earthquake,12.1,1.9,0.077,51,reviewed,us,us
2019-12-10T08:53:30.970Z,17.9053,-66.5805,12,2.57,md,9,253,0.1399,0.29,pr,pr2019344005,2019-12-10T12:59:17.138Z,"12 km SSE of Ponce, Puerto Rico",earthquake,1.4,0.99,0.33,6,reviewed,pr,pr
2019-12-10T08:57:36.938Z,61.9678,-150.9217,68.1,1.7,ml,,,,0.41,ak,ak019ft1z5dc,2019-12-13T18:54:31.279Z,"25 km E of Skwentna, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-12-10T09:08:15.369Z,36.0325,-98.08416667,5.39,2.2,ml,57,40,0.1106782811,0.18,ok,ok2019ydjq,2019-12-10T17:05:00.427Z,"7 km NNE of Loyal, Oklahoma",earthquake,,0.4,0.27,12,reviewed,ok,ok
2019-12-10T09:10:04.208Z,-24.2059,69.556,10,4.3,mb,,228,51.181,0.2,us,us70006ra4,2020-03-04T21:27:19.040Z,"Mid-Indian Ridge",earthquake,14.5,2,0.169,10,reviewed,us,us
2019-12-10T09:17:10.702Z,69.533,-144.5861,0.2,2,ml,,,,0.65,ak,ak019ft2bybi,2019-12-13T18:55:13.394Z,"76 km SSW of Kaktovik, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-12-10T09:19:41.660Z,37.4578333,-118.7356667,5.3,1.28,md,23,124,0.1124,0.03,nc,nc73313156,2019-12-18T05:13:03.726Z,"12km SSW of Toms Place, CA",earthquake,0.44,2.05,0.233,19,reviewed,nc,nc
2019-12-10T09:26:51.745Z,55.7978,-158.0597,31.4,2.6,ml,,,,0.35,ak,ak019ft2dyua,2020-03-04T21:26:59.040Z,"59 km SSE of Chignik, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2019-12-10T09:27:14.530Z,61.2199,-147.074,1,1.6,ml,,,,0.6,ak,ak019ft2e3sq,2019-12-13T18:54:32.119Z,"40 km WNW of Valdez, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-12-10T09:32:06.060Z,19.0456,-67.212,8,3.09,md,10,282,0.5868,0.47,pr,pr2019344006,2020-03-04T21:26:51.040Z,"62 km N of San Antonio, Puerto Rico",earthquake,1.87,2.17,0.28,10,reviewed,pr,pr
2019-12-10T09:32:28.410Z,39.4028333,-111.1188333,1.19,1.58,ml,15,46,0.09135,0.13,uu,uu60353162,2019-12-10T14:39:08.000Z,"12 km SW of Hiawatha, Utah",earthquake,0.48,4.28,0.077,4,reviewed,uu,uu
2019-12-10T09:40:01.540Z,36.1555,142.1479,31.05,4.3,mb,,181,1.585,0.46,us,us70006ra6,2020-03-04T21:27:19.040Z,"127 km ENE of Hasaki, Japan",earthquake,10,6.9,0.188,8,reviewed,us,us
2019-12-10T09:42:03.590Z,19.2465,-67.3581,10,3.37,md,15,299,0.8172,0.44,pr,pr2019344004,2020-03-04T21:26:50.040Z,"87 km NNW of San Antonio, Puerto Rico",earthquake,9.38,12.88,0.31,10,reviewed,pr,pr
2019-12-10T09:46:08.954Z,62.915,-150.7273,96.2,1.6,ml,,,,0.41,ak,ak019ft2i613,2019-12-13T18:54:32.960Z,"46 km N of Petersville, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-12-10T09:46:44.999Z,36.1146,142.1252,35,4.2,mb,,181,3.19,0.88,us,us70006ra7,2020-03-04T21:27:19.040Z,"124 km ENE of Hasaki, Japan",earthquake,6,2,0.199,7,reviewed,us,us
2019-12-10T09:48:13.060Z,34.1203333,-117.3115,9.98,1,ml,26,47,0.02447,0.19,ci,ci39224472,2019-12-10T13:46:16.210Z,"2km WSW of San Bernardino, CA",earthquake,0.29,0.56,0.172,28,reviewed,ci,ci
2019-12-10T09:52:29.750Z,37.9005,-122.0181667,10.84,1.6,md,52,33,0.04624,0.11,nc,nc73313171,2019-12-18T05:40:03.875Z,"4km E of Walnut Creek, CA",earthquake,0.17,0.22,0.104,45,reviewed,nc,nc
2019-12-10T09:55:46.270Z,36.6945,-97.68516667,7.41,2.08,ml,84,49,0,0.5802163079,ok,ok2019ydlf,2019-12-10T15:51:22.158Z,"9 km ESE of Jefferson, Oklahoma",earthquake,,0.5,0.18,13,reviewed,ok,ok
2019-12-10T10:09:09.460Z,19.2188339,-155.4213409,29.43,1.97,md,50,141,0.0292,0.13,hv,hv71271736,2019-12-10T10:12:35.930Z,"6 km ENE of P?hala, Hawaii",earthquake,0.49,0.68,0.13,14,automatic,hv,hv
2019-12-10T10:12:47.264Z,65.2195,-162.9244,1.2,1.6,ml,,,,0.68,ak,ak019ft2we5y,2019-12-13T18:55:14.832Z,"64 km NNE of White Mountain, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-12-10T10:18:38.537Z,59.78,-152.7134,85.8,1.8,ml,,,,0.31,ak,ak019ft2xnsd,2019-12-13T18:55:15.536Z,"49 km W of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-12-10T10:24:54.660Z,61.4184,-145.0553,15,1.4,ml,,,,0.74,ak,ak019ft2ywu3,2019-12-13T18:54:33.802Z,"27 km SSE of Tonsina, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-12-10T10:30:31.774Z,65.1409,-151.7571,7.9,1.6,ml,,,,0.24,ak,ak019ft307ux,2019-12-13T18:55:16.248Z,"15 km ESE of Tanana, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-12-10T10:32:47.780Z,32.6466667,-115.5778333,7.07,1.45,ml,23,110,0.0755,0.23,ci,ci39224512,2019-12-13T16:12:30.397Z,"7km N of Progreso, B.C., MX",earthquake,0.48,0.89,0.184,12,reviewed,ci,ci
2019-12-10T10:34:09.610Z,61.3662,-150.5355,12.4,1.3,ml,,,,0.49,ak,ak019ft3110q,2019-12-13T18:54:34.609Z,"19 km S of Susitna, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-12-10T10:39:33.780Z,19.4746666,-155.5888367,1.6,1.87,ml,6,185,0.01088,0.13,hv,hv71271761,2019-12-10T10:45:25.530Z,"29 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.89,1.02,4.08,3,automatic,hv,hv
2019-12-10T10:41:03.462Z,30.8357,-114.3113,10,4.2,mb,,173,0.505,0.67,us,us60006pr3,2020-03-04T21:26:51.040Z,"54 km ESE of San Felipe, Mexico",earthquake,7.2,2,0.235,5,reviewed,us,us
2019-12-10T10:45:36.287Z,65.198,-162.9176,1.8,1.8,ml,,,,0.48,ak,ak019ft33fy4,2019-12-13T18:55:16.960Z,"62 km NNE of White Mountain, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-12-10T10:46:32.395Z,63.5201,-150.9737,9.2,1.1,ml,,,,0.29,ak,ak019ft33nd3,2019-12-13T18:55:17.649Z,"37 km E of Denali National Park, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-12-10T10:50:14.882Z,65.2373,-162.8988,15.7,1.3,ml,,,,0.58,ak,ak019ft34gvk,2019-12-13T18:55:18.362Z,"66 km NNE of White Mountain, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-12-10T10:58:40.046Z,62.0723,-150.4754,16.4,1.2,ml,,,,0.38,ak,ak019ft368h8,2019-12-13T18:54:35.416Z,"30 km SSW of Trapper Creek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-12-10T11:06:32.040Z,18.1805,-67.35,124,2.82,md,6,202,0.2414,0.17,pr,pr2019344007,2020-03-04T21:26:51.040Z,"19 km SW of Stella, Puerto Rico",earthquake,2.25,1.05,0.03,3,reviewed,pr,pr
2019-12-10T11:13:02.550Z,14.8217,-94.2791,10,4.7,mb,,149,2.518,0.73,us,us60006prb,2020-03-04T21:26:51.040Z,"132 km SW of Manuel Ávila Camacho (Ponte Duro), Mexico",earthquake,8.5,1.9,0.038,213,reviewed,us,us
2019-12-10T11:22:11.954Z,61.0218,-150.3889,47.1,1.8,ml,,,,0.44,ak,ak019ft3jw65,2019-12-13T18:54:36.099Z,"19 km NE of Point Possession, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-12-10T11:26:31.762Z,54.1946,-164.2244,21.6,2,ml,,,,0.35,ak,ak019ft3kslk,2019-12-13T18:55:19.038Z,"90 km SW of False Pass, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-12-10T11:29:15.139Z,54.2138,-159.4483,10,2.9,ml,,266,0.623,0.36,us,us60006r5f,2020-03-04T21:26:59.040Z,"142 km SSE of Sand Point, Alaska",earthquake,3,1.9,0.128,8,reviewed,us,us
2019-12-10T11:34:24.188Z,61.7553,-150.0391,37.9,1.5,ml,,,,0.45,ak,ak019ft3mho7,2019-12-13T18:54:36.953Z,"0 km N of Willow, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-12-10T11:50:56.310Z,35.6421667,-117.5878333,7.73,1.4,ml,22,102,0.02522,0.14,ci,ci39224568,2019-12-10T15:49:08.700Z,"8km ENE of Ridgecrest, CA",earthquake,0.25,0.54,0.11,22,reviewed,ci,ci
2019-12-10T12:04:51.413Z,61.9785,-149.9667,46.5,1.4,ml,,,,0.45,ak,ak019ft41jxt,2019-12-13T18:54:37.736Z,"21 km SSW of Susitna North, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-12-10T12:06:37.047Z,66.2397,-157.1966,3.6,1.6,ml,,,,0.31,ak,ak019ft41yag,2019-12-13T18:55:20.423Z,"70 km NNW of Huslia, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-12-10T12:08:47.743Z,64.8671,-151.9348,5.6,2,ml,,,,0.52,ak,ak019ft42etq,2019-12-13T18:54:38.535Z,"34 km SSE of Tanana, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-12-10T12:14:01.840Z,35.6575,-117.446,2.06,1.2,ml,31,61,0.06915,0.14,ci,ci39224584,2019-12-10T16:46:19.880Z,"13km SSW of Searles Valley, CA",earthquake,0.15,0.26,0.112,20,reviewed,ci,ci
2019-12-10T12:33:21.830Z,41.8396666666667,-122.3215,12.61,1.25,ml,9,88,,0.18,uw,uw61563557,2019-12-10T18:14:21.050Z,"20 km ESE of Hornbrook, California",earthquake,0.44,0.97,0.0749467675772664,3,reviewed,uw,uw
2019-12-10T12:35:13.841Z,63.51,-151.2418,7.5,1.3,ml,,,,0.54,ak,ak019ft4849q,2019-12-13T18:54:39.459Z,"24 km E of Denali National Park, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-12-10T12:39:15.180Z,34.1323333,-116.8393333,3.18,1.37,ml,34,41,0.08896,0.21,ci,ci39224608,2019-12-10T15:23:58.110Z,"14km SSE of Big Bear Lake, CA",earthquake,0.28,0.79,0.129,28,reviewed,ci,ci
2019-12-10T12:43:57.684Z,5.303,126.1176,115.17,4.3,mb,,111,1.835,0.89,us,us60006prs,2020-03-04T21:26:51.040Z,"73 km E of Sarangani, Philippines",earthquake,10.5,8.2,0.116,22,reviewed,us,us
2019-12-10T12:52:14.746Z,63.505,-146.7441,2.8,1.2,ml,,,,0.36,ak,ak019ft4brkg,2019-12-13T18:54:40.210Z,"73 km NW of Paxson, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-12-10T13:09:26.956Z,64.7228,-150.9942,3.4,1,ml,,,,0.29,ak,ak019ft4o09j,2019-12-13T18:55:21.152Z,"35 km SSW of Manley Hot Springs, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-12-10T13:09:27.830Z,66.2698,-157.2038,6.6,1.1,ml,,,,0.21,ak,ak019ft4o0bz,2019-12-13T18:55:21.877Z,"69 km S of Shungnak, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-12-10T13:20:30.070Z,35.5835,-117.8921667,8.07,1.12,ml,25,66,0.02487,0.18,ci,ci39224680,2019-12-10T13:43:37.130Z,"10km SW of Inyokern, CA",earthquake,0.27,0.6,0.235,17,reviewed,ci,ci
2019-12-10T13:23:24.480Z,35.686,-117.5433333,7.42,1.42,ml,24,69,0.06718,0.25,ci,ci39224688,2019-12-10T13:27:04.351Z,"14km ENE of Ridgecrest, CA",earthquake,0.36,1.21,0.187,20,automatic,ci,ci
2019-12-10T13:26:04.429Z,60.2794,-140.7616,8.9,1.3,ml,,,,0.45,ak,ak019ft4rlp6,2019-12-13T18:55:22.564Z,"100 km NW of Yakutat, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-12-10T13:26:31.612Z,64.484,-149.38,11.8,1,ml,,,,0.3,ak,ak019ft4rns8,2019-12-13T18:54:41.665Z,"16 km WSW of Nenana, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-12-10T13:33:56.435Z,60.2667,-140.7516,7.1,1.3,ml,,,,0.35,ak,ak019ft4t7dk,2019-12-13T18:54:42.470Z,"98 km NW of Yakutat, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-12-10T13:47:18.592Z,61.3562,-150.4969,12.9,1.4,ml,,,,0.85,ak,ak019ft4w4t4,2019-12-13T18:54:43.170Z,"20 km S of Susitna, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-12-10T13:47:42.909Z,31.7288,-104.5632,5,2.5,ml,,81,0.227,0.43,us,us60006ps5,2020-03-04T21:26:51.040Z,"52 km SSW of Whites City, New Mexico",earthquake,1.1,1.3,0.063,56,reviewed,us,us
2019-12-10T14:02:55.080Z,38.7916667,-122.7401667,2.15,1.39,md,34,65,0.008837,0.06,nc,nc73313186,2019-12-18T06:06:08.594Z,"2km NE of The Geysers, CA",earthquake,0.17,0.35,0.238,13,reviewed,nc,nc
2019-12-10T14:14:08.220Z,44.88,-115.9801667,1.08,1.38,ml,5,109,0.208,0.15,mb,mb80374639,2019-12-10T16:39:01.120Z,"9 km ESE of McCall, Idaho",earthquake,1.29,3.26,0.028,5,reviewed,mb,mb
2019-12-10T14:30:03.737Z,61.4381,-150.1287,33.9,2.2,ml,,,,0.41,ak,ak019ft5dw1x,2019-12-29T20:54:17.040Z,"11 km NW of Point MacKenzie, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-12-10T14:32:37.208Z,37.1541,-117.9969,0,1.5,ml,13,109.93,0.211,0.1978,nn,nn00712757,2019-12-10T18:34:39.922Z,"26 km E of Big Pine, California",earthquake,,2.7,0.22,7,reviewed,nn,nn
2019-12-10T14:35:00.574Z,51.4881,-176.6739,37.9,1.8,ml,,,,0.29,ak,ak019ft5eygo,2019-12-13T18:54:45.019Z,"43 km S of Adak, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2019-12-10T14:35:44.900Z,35.6386667,-117.47,2.82,2.38,ml,33,52,0.04312,0.18,ci,ci39224800,2019-12-10T22:38:10.809Z,"16km SSW of Searles Valley, CA",earthquake,0.24,0.43,0.162,25,automatic,ci,ci
2019-12-10T14:52:31.122Z,-15.092,-173.3239,10,4.6,mb,,150,1.904,0.34,us,us70006rab,2020-03-04T21:27:19.040Z,"108 km NNE of Hihifo, Tonga",earthquake,11.4,1.9,0.245,10,reviewed,us,us
2019-12-10T15:03:28.824Z,66.3237,-157.3417,4.6,1.2,ml,,,,0.28,ak,ak019ft5tlbm,2019-12-13T18:55:23.950Z,"63 km S of Shungnak, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-12-10T15:07:20.326Z,61.7691,-151.7362,95.2,1.9,ml,,,,0.45,ak,ak019ft5ufhm,2019-12-13T18:54:45.727Z,"30 km SW of Skwentna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-12-10T15:13:27.460Z,38.8308334,-122.8085022,1.8,1.13,md,15,66,0.02211,0.04,nc,nc73313211,2019-12-10T15:44:03.344Z,"8km W of Cobb, CA",earthquake,0.25,0.47,0.19,5,automatic,nc,nc
2019-12-10T15:17:39.382Z,61.3421,-150.066,37.1,1.3,ml,,,,0.34,ak,ak019ft5wm41,2019-12-13T18:54:46.617Z,"5 km WSW of Point MacKenzie, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-12-10T15:32:29.280Z,38.48,-112.8098333,7.04,1.89,ml,17,66,0.03688,0.09,uu,uu60353177,2019-12-10T17:06:43.270Z,"19 km ENE of Milford, Utah",earthquake,0.23,0.36,0.159,3,reviewed,uu,uu
2019-12-10T15:32:56.180Z,36.1283333,-117.8681667,2.53,1.21,ml,14,144,0.01521,0.11,ci,ci39224880,2019-12-10T15:36:27.157Z,"12km NE of Coso Junction, CA",earthquake,0.44,0.2,0.192,14,automatic,ci,ci
2019-12-10T15:40:18.674Z,55.1107,-133.1096,5.4,3.4,ml,,,,0.71,ak,ak019ft61iaz,2020-03-04T21:26:59.040Z,"20 km WSW of Hydaburg, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-12-10T15:42:18.550Z,33.193,-115.5646667,3.36,2.29,ml,44,46,0.04546,0.22,ci,ci39224896,2019-12-11T16:57:14.909Z,"7km SW of Niland, CA",earthquake,0.19,0.33,0.163,56,reviewed,ci,ci
2019-12-10T15:45:35.429Z,-7.8768,108.5045,65.57,4.4,mb,,125,2,0.61,us,us60006pt6,2020-03-04T21:26:51.040Z,"53 km SW of Sidareja, Indonesia",earthquake,11.5,4.7,0.098,30,reviewed,us,us
2019-12-10T16:02:41.073Z,21.6325,143.2451,318.57,4.1,mb,,108,5.524,0.71,us,us70006rad,2020-03-04T21:27:19.040Z,"Mariana Islands region",earthquake,11.5,8.7,0.111,22,reviewed,us,us
2019-12-10T16:02:54.783Z,25.0212,99.3544,10,4.5,mb,,84,3.724,0.63,us,us70006rae,2020-03-04T21:27:19.040Z,"106 km SW of Dali, China",earthquake,7.6,1.9,0.14,15,reviewed,us,us
2019-12-10T16:09:24.195Z,64.8688,-151.9208,8.9,1,ml,,,,0.5,ak,ak019ft6gav7,2019-12-13T18:55:24.654Z,"34 km SSE of Tanana, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-12-10T16:12:21.670Z,36.1,-117.8696667,2.49,1.38,ml,18,137,0.02125,0.14,ci,ci39224920,2019-12-10T16:23:04.650Z,"9km NE of Coso Junction, CA",earthquake,0.37,0.23,0.229,19,automatic,ci,ci
2019-12-10T16:14:06.490Z,19.3455,-67.3008,10,2.71,md,9,254,0.8982,0.28,pr,pr2019344008,2020-03-04T21:26:51.040Z,"96 km NNW of San Antonio, Puerto Rico",earthquake,3.84,4.38,0.41,9,reviewed,pr,pr
2019-12-10T16:22:39.985Z,66.2567,-157.1773,5.3,1.1,ml,,,,0.3,ak,ak019ft6j4jk,2019-12-13T18:54:48.065Z,"70 km S of Shungnak, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-12-10T16:23:58.350Z,35.9056667,-117.7396667,2.2,1.19,ml,23,43,0.0769,0.21,ci,ci39224928,2019-12-10T16:34:58.620Z,"15km ESE of Little Lake, CA",earthquake,0.26,0.41,0.227,19,automatic,ci,ci
2019-12-10T16:30:17.132Z,62.2544,-149.7239,9,1.3,ml,,,,0.64,ak,ak019ft6ksbc,2019-12-13T18:54:48.809Z,"12 km NNE of Susitna North, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-12-10T16:35:22.694Z,51.442,178.8898,61.32,4.5,mb,,83,0.265,0.71,us,us60006pta,2020-03-04T21:26:51.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,6.7,4.7,0.044,154,reviewed,us,us
2019-12-10T16:40:59.173Z,38.0234,-120.3531,0,1.2,ml,3,182.13,0.029,0.0147,nn,nn00712798,2019-12-11T02:07:42.853Z,"4 km ESE of Columbia, California",earthquake,,0,0.01,2,reviewed,nn,nn
2019-12-10T16:42:46.960Z,35.72,-117.5398333,6.68,1.11,ml,18,116,0.1006,0.17,ci,ci39224944,2019-12-10T18:31:46.061Z,"13km WSW of Searles Valley, CA",earthquake,0.36,0.84,0.209,14,reviewed,ci,ci
2019-12-10T16:47:16.423Z,60.4472,-150.4943,41.8,1.7,ml,,,,0.29,ak,ak019ft6ofgj,2019-12-13T18:54:50.464Z,"15 km ESE of Funny River, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-12-10T16:48:52.440Z,35.7113333,-117.572,7.05,1.06,ml,20,123,0.08913,0.16,ci,ci39224952,2019-12-10T16:52:33.669Z,"14km NE of Ridgecrest, CA",earthquake,0.31,0.76,0.208,15,automatic,ci,ci
2019-12-10T16:53:36.360Z,31.5963333,-116.1043333,5.01,2.46,ml,9,174,0.3415,0.14,ci,ci39224968,2019-12-11T03:02:57.623Z,"46km ESE of Maneadero, B.C., MX",earthquake,0.4,1.87,0.105,31,reviewed,ci,ci
2019-12-10T16:59:35.129Z,37.4884,-116.6341,17.8,1,ml,8,232.25,0.25,0.1318,nn,nn00712801,2019-12-11T02:07:45.454Z,"58 km ESE of Goldfield, Nevada",earthquake,,5.8,0.58,4,reviewed,nn,nn
2019-12-10T16:59:53.339Z,63.1284,-151.5258,8.9,2,ml,,,,0.58,ak,ak019ft6r2xe,2019-12-13T18:54:51.290Z,"47 km SSE of Denali National Park, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-12-10T17:01:00.571Z,37.3488,-114.9386,4.7,1,ml,6,216.81,0.107,0.1114,nn,nn00712766,2019-12-10T23:14:37.559Z,"20 km E of Alamo, Nevada",earthquake,,10.9,0.28,5,reviewed,nn,nn
2019-12-10T17:05:02.138Z,30.7269,141.7195,11,5.8,mww,,14,2.88,0.73,us,us60006ptp,2020-03-04T21:26:51.040Z,"Izu Islands, Japan region",earthquake,6.4,1.7,0.051,37,reviewed,us,us
2019-12-10T17:25:43.652Z,41.6829,-81.4821,5,1.7,ml,,207,0.17,0.18,us,us60006pyq,2020-03-04T21:26:52.040Z,"3 km NW of Lakeline, Ohio",earthquake,2.5,2,0.128,8,reviewed,us,us
