time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-17T19:57:38.690Z,35.647,-117.4505,1.92,1.86,ml,29,63,0.02835,0.2,ci,ci38590991,2019-07-17T20:08:30.690Z,"14km SSW of Searles Valley, CA",earthquake,0.23,0.35,0.117,27,automatic,ci,ci
2019-07-17T20:00:20.688Z,0.5128,126.4112,35,4.1,mb,,110,0.989,0.55,us,us60004vff,2019-10-04T16:37:10.040Z,"112 km WSW of Ternate, Indonesia",earthquake,9.3,1.9,0.151,12,reviewed,us,us
2019-07-17T20:01:29.240Z,35.8156662,-117.6309967,8.13,1.05,ml,13,76,0.02722,0.13,ci,ci38590999,2019-07-17T20:05:07.232Z,"21km WNW of Searles Valley, CA",earthquake,0.47,0.94,0.091,4,automatic,ci,ci
2019-07-17T20:02:36.410Z,35.9045,-117.6956667,2.9,1.21,ml,21,44,0.0568,0.19,ci,ci38591015,2019-07-17T20:06:21.169Z,"19km E of Little Lake, CA",earthquake,0.29,0.49,0.142,17,automatic,ci,ci
2019-07-17T20:03:09.040Z,35.7971667,-117.6176667,3.06,1.37,ml,24,46,0.02474,0.21,ci,ci38591023,2019-07-17T20:06:52.290Z,"20km W of Searles Valley, CA",earthquake,0.29,0.4,0.156,21,automatic,ci,ci
2019-07-17T20:03:42.064Z,-22.253,-70.3235,35,4,mb,,175,0.566,0.74,us,us70004mjx,2019-10-04T16:37:10.040Z,"22 km SW of Tocopilla, Chile",earthquake,2.6,2,0.519,1,reviewed,us,us
2019-07-17T20:05:32.845Z,66.346,-157.3979,3.9,1,ml,,,,0.7,ak,ak01993scj2x,2019-08-10T21:05:13.193Z,"61 km S of Shungnak, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-17T20:05:39.450Z,35.629,-117.4646667,3.28,1.68,ml,28,63,0.03715,0.15,ci,ci38591039,2019-07-17T20:16:40.790Z,"16km SSW of Searles Valley, CA",earthquake,0.22,0.27,0.17,26,automatic,ci,ci
2019-07-17T20:09:34.850Z,35.872,-117.473,6.95,1.21,ml,23,82,0.1047,0.2,ci,ci38591047,2019-07-17T20:13:18.274Z,"13km NNW of Searles Valley, CA",earthquake,0.3,0.75,0.162,13,automatic,ci,ci
2019-07-17T20:11:36.310Z,36.1128333,-117.882,4.5,1.63,ml,23,56,0.02248,0.17,ci,ci38591055,2019-07-17T20:15:38.803Z,"10km NE of Coso Junction, CA",earthquake,0.33,0.46,0.296,21,automatic,ci,ci
2019-07-17T20:12:00.780Z,35.8998333,-117.6733333,2.33,1.62,ml,25,39,0.05146,0.15,ci,ci38591063,2019-07-17T20:22:47.950Z,"21km E of Little Lake, CA",earthquake,0.2,0.31,0.129,22,automatic,ci,ci
2019-07-17T20:13:08.830Z,35.5991667,-117.3598333,3.23,1.58,ml,24,123,0.07415,0.19,ci,ci38591071,2019-07-17T20:17:02.324Z,"18km S of Trona, CA",earthquake,0.29,0.39,0.178,21,automatic,ci,ci
2019-07-17T20:13:43.820Z,35.821,-117.6538333,7.34,1.57,ml,31,38,0.04608,0.19,ci,ci38591079,2019-07-17T20:24:54.020Z,"22km N of Ridgecrest, CA",earthquake,0.22,0.66,0.159,19,automatic,ci,ci
2019-07-17T20:18:07.930Z,35.6183333,-117.5878333,6.76,1.41,ml,24,48,0.0157,0.15,ci,ci38591103,2019-07-17T20:21:44.355Z,"8km E of Ridgecrest, CA",earthquake,0.24,0.54,0.232,20,automatic,ci,ci
2019-07-17T20:23:20.990Z,35.5646667,-117.4256667,4.87,1.3,ml,22,91,0.0369,0.17,ci,ci38591119,2019-07-17T20:27:05.390Z,"23km S of Trona, CA",earthquake,0.3,0.39,0.161,18,automatic,ci,ci
2019-07-17T20:24:56.650Z,36.0398333,-117.8578333,2.35,1.05,ml,15,131,0.0415,0.13,ci,ci38591127,2019-07-17T20:28:41.402Z,"8km E of Coso Junction, CA",earthquake,0.2,0.23,0.181,15,automatic,ci,ci
2019-07-17T20:27:36.331Z,68.4141,-148.5559,13.1,1.1,ml,,,,0.89,ak,ak01993sh94w,2019-08-10T21:05:13.816Z,"128 km WNW of Arctic Village, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2019-07-17T20:29:42.540Z,35.8595,-117.6845,7.45,1.64,ml,24,55,0.08276,0.13,ci,ci38591135,2019-07-17T20:33:35.433Z,"22km ESE of Little Lake, CA",earthquake,0.18,0.6,0.172,25,automatic,ci,ci
2019-07-17T20:31:37.900Z,36.5583333,-89.8515,6.21,1.85,md,15,64,0.0442,0.07,nm,nm60282116,2019-07-18T13:43:39.210Z,"3 km W of Risco, Missouri",earthquake,0.18,0.61,0.032,9,reviewed,nm,nm
2019-07-17T20:32:04.820Z,36.0793343,-117.8448334,2.75,1.36,ml,15,69,0.03902,0.1,ci,ci38591143,2019-07-17T20:35:42.965Z,"10km ENE of Coso Junction, CA",earthquake,0.33,0.77,0.04,3,automatic,ci,ci
2019-07-17T20:34:44.380Z,35.6795,-117.5431667,10.6,1.18,ml,19,68,0.0611,0.15,ci,ci38591167,2019-07-17T20:38:43.454Z,"14km ENE of Ridgecrest, CA",earthquake,0.26,0.56,0.235,15,automatic,ci,ci
2019-07-17T20:37:47.260Z,35.8738333,-117.6461667,12.14,1.01,ml,18,70,0.07017,0.34,ci,ci38591175,2019-07-17T20:41:29.497Z,"24km ESE of Little Lake, CA",earthquake,0.91,1.52,0.088,8,automatic,ci,ci
2019-07-17T20:37:59.440Z,36.0513333,-117.7155,-0.08,1.75,ml,18,90,0.04802,0.27,ci,ci38591183,2019-07-17T20:41:45.521Z,"21km E of Coso Junction, CA",earthquake,0.43,0.77,0.189,24,automatic,ci,ci
2019-07-17T20:40:20.580Z,35.9188333,-117.6611667,5.7,1.1,ml,14,66,0.0303,0.21,ci,ci38591199,2019-07-17T20:44:04.489Z,"22km E of Little Lake, CA",earthquake,0.54,0.8,0.271,16,automatic,ci,ci
2019-07-17T20:44:27.510Z,35.613,-117.4798333,5.13,1.27,ml,22,57,0.03009,0.2,ci,ci38591215,2019-07-17T20:48:10.568Z,"18km E of Ridgecrest, CA",earthquake,0.29,0.46,0.25,16,automatic,ci,ci
2019-07-17T20:47:16.420Z,36.5675,-121.1221667,8.35,1.11,md,21,123,0.05108,0.17,nc,nc73226616,2019-07-20T00:21:04.407Z,"4km NNE of Pinnacles, CA",earthquake,0.41,0.83,0.209,14,reviewed,nc,nc
2019-07-17T20:47:33.010Z,40.467,-121.5268333,1.63,2.02,md,16,73,0.0484,0.12,nc,nc73226621,2019-07-18T16:17:03.513Z,"13km NNE of Mineral, CA",earthquake,0.24,0.72,0.304,15,reviewed,nc,nc
2019-07-17T20:48:37.527Z,61.3015,-152.5033,0,1.9,ml,,,,0.64,ak,ak01993slr3j,2019-08-10T21:05:14.391Z,"77 km WNW of Tyonek, Alaska",ice quake,,0,,,reviewed,ak,ak
2019-07-17T20:49:34.410Z,36.1865,-117.8811667,2.1,1.31,ml,16,150,0.072,0.21,ci,ci38591247,2019-07-17T20:53:16.169Z,"15km SE of Olancha, CA",earthquake,0.65,0.66,0.093,18,automatic,ci,ci
2019-07-17T20:49:55.600Z,36.1886667,-117.8933333,0.42,1.59,ml,15,140,0.07747,0.22,ci,ci38591255,2019-07-17T20:53:41.171Z,"14km SE of Olancha, CA",earthquake,0.46,0.62,0.154,25,automatic,ci,ci
2019-07-17T20:51:03.790Z,35.9915,-117.4288333,0.91,1.21,ml,21,71,0.1509,0.19,ci,ci38591263,2019-07-17T20:54:46.212Z,"25km N of Searles Valley, CA",earthquake,0.33,0.64,0.124,13,automatic,ci,ci
2019-07-17T20:51:50.060Z,61.3045,-152.479,0,1.9,ml,,,,0.56,ak,ak01993smf82,2019-08-10T21:05:15.168Z,"76 km WNW of Tyonek, Alaska",ice quake,,0,,,reviewed,ak,ak
2019-07-17T20:55:23.320Z,35.809,-117.6778333,1.55,1.05,ml,11,66,0.06563,0.3,ci,ci38591287,2019-07-17T20:59:07.210Z,"21km N of Ridgecrest, CA",earthquake,0.66,1.38,0.338,9,automatic,ci,ci
2019-07-17T20:55:56.510Z,35.598,-117.39,3.21,2.07,ml,32,51,0.05995,0.18,ci,ci38591295,2019-07-17T21:06:24.660Z,"18km S of Trona, CA",earthquake,0.26,0.33,0.156,27,automatic,ci,ci
2019-07-17T20:57:12.020Z,36.0575,-117.8496667,2.44,1.25,ml,17,128,0.05963,0.2,ci,ci38591311,2019-07-17T21:00:47.221Z,"9km E of Coso Junction, CA",earthquake,0.31,0.3,0.18,14,automatic,ci,ci
2019-07-17T21:01:26.477Z,59.6623,-153.6295,121.4,1.9,ml,,,,0.37,ak,ak01993sx35x,2019-08-10T21:05:15.866Z,"30 km ESE of Pedro Bay, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2019-07-17T21:03:27.030Z,35.8508333,-117.6393333,1.42,1.12,ml,16,79,0.0488,0.26,ci,ci38591319,2019-07-17T21:07:15.268Z,"23km WNW of Searles Valley, CA",earthquake,0.44,0.65,0.125,13,automatic,ci,ci
2019-07-17T21:05:34.130Z,35.8655,-117.6685,6.28,1.16,ml,17,71,0.07611,0.14,ci,ci38591335,2019-07-17T21:09:20.281Z,"23km ESE of Little Lake, CA",earthquake,0.23,0.56,0.277,16,automatic,ci,ci
2019-07-17T21:06:39.400Z,35.598,-117.4016667,8.13,1.94,ml,34,77,0.05065,0.16,ci,ci38591343,2019-07-17T21:17:32.940Z,"19km S of Trona, CA",earthquake,0.25,0.46,0.139,26,automatic,ci,ci
2019-07-17T21:07:44.580Z,36.1125,-117.8338333,1.99,1.93,ml,24,47,0.01776,0.16,ci,ci38591351,2019-07-17T21:18:35.560Z,"13km NE of Coso Junction, CA",earthquake,0.27,0.31,0.226,26,automatic,ci,ci
2019-07-17T21:08:25.530Z,36.0585,-117.854,2.59,1.62,ml,20,78,0.05862,0.11,ci,ci38591359,2019-07-17T21:12:10.303Z,"9km E of Coso Junction, CA",earthquake,0.19,0.24,0.26,25,automatic,ci,ci
2019-07-17T21:11:59.240Z,36.734,-98.36866667,5,2.35,ml,76,137,0.2438521479,0.25,ok,ok2019nxob,2019-10-04T16:37:10.040Z,"Oklahoma",earthquake,,0.5,0.23,22,reviewed,ok,ok
2019-07-17T21:14:26.380Z,40.4708333,-121.5225,3.4,1.26,md,8,126,0.04543,0.06,nc,nc73226661,2019-07-18T15:55:03.259Z,"13km NNE of Mineral, CA",earthquake,0.34,1.14,0.15,8,reviewed,nc,nc
2019-07-17T21:15:05.010Z,35.6111667,-117.4486667,2.44,1.32,ml,23,74,0.02697,0.26,ci,ci38591383,2019-07-17T21:18:53.212Z,"18km SSW of Searles Valley, CA",earthquake,0.35,0.45,0.222,17,automatic,ci,ci
2019-07-17T21:16:05.650Z,36.0948334,-117.4493332,2.87,1.26,ml,19,84,0.04884,0.2,ci,ci38591391,2019-07-17T21:19:45.431Z,"37km N of Searles Valley, CA",earthquake,0.39,1.08,0.311,4,automatic,ci,ci
2019-07-17T21:18:24.810Z,36.1131667,-117.8821667,5.71,1.37,ml,13,192,0.02254,0.13,ci,ci38591407,2019-07-17T21:21:58.766Z,"10km NE of Coso Junction, CA",earthquake,0.5,0.48,0.181,16,automatic,ci,ci
2019-07-17T21:21:04.870Z,17.9713,-67.1328,14,1.56,md,3,281,0.0421,0.05,pr,pr2019198007,2019-07-17T21:54:30.947Z,"5 km E of Pole Ojea, Puerto Rico",earthquake,1.2,0.75,0.23,3,reviewed,pr,pr
2019-07-17T21:21:52.490Z,48.58,-123.550166666667,-0.27,1.27,ml,7,99,,0.24,uw,uw61536667,2019-07-20T17:02:33.700Z,"13 km SW of North Saanich, Canada",explosion,1.24,31.61,0.109497322564677,3,reviewed,uw,uw
2019-07-17T21:23:46.200Z,36.0456667,-117.6493333,1.11,2.1,ml,41,53,0.09615,0.2,ci,ci38591431,2019-07-18T18:50:29.972Z,"26km ENE of Little Lake, CA",earthquake,0.17,0.31,0.166,32,reviewed,ci,ci
2019-07-17T21:25:33.140Z,35.9066667,-117.75,8.22,1.49,ml,26,43,0.06954,0.11,ci,ci38591439,2019-07-18T19:02:40.532Z,"14km ESE of Little Lake, CA",earthquake,0.13,0.35,0.237,15,reviewed,ci,ci
2019-07-17T21:25:33.240Z,35.9026667,-117.7503333,6.98,1.42,ml,22,43,0.07185,0.14,ci,ci38591447,2019-07-17T21:29:24.317Z,"15km ESE of Little Lake, CA",earthquake,0.2,0.67,0.254,21,automatic,ci,ci
2019-07-17T21:28:34.640Z,35.8661667,-117.7106667,4.75,1.52,ml,27,52,0.07242,0.18,ci,ci38591463,2019-07-17T21:39:50.690Z,"19km ESE of Little Lake, CA",earthquake,0.23,0.51,0.16,24,automatic,ci,ci
2019-07-17T21:31:14.367Z,60.5588,-151.82,80.5,1.2,ml,,,,0.52,ak,ak01993t3i3k,2019-08-10T21:05:17.086Z,"28 km WSW of Salamatof, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2019-07-17T21:33:36.340Z,35.7166667,-117.5535,2.47,2.02,ml,32,50,0.09527,0.22,ci,ci38591479,2019-07-17T21:37:41.451Z,"15km WSW of Searles Valley, CA",earthquake,0.26,0.54,0.14,26,automatic,ci,ci
2019-07-17T21:34:19.290Z,35.9518333,-117.7216667,2.37,1.49,ml,21,42,0.05797,0.13,ci,ci38591495,2019-07-17T21:38:08.301Z,"17km E of Little Lake, CA",earthquake,0.16,0.26,0.142,23,automatic,ci,ci
2019-07-17T21:37:10.640Z,35.9663333,-117.6591667,3.49,1.27,ml,17,62,0.01973,0.19,ci,ci38591519,2019-07-17T21:40:52.296Z,"22km E of Little Lake, CA",earthquake,0.36,0.54,0.167,18,automatic,ci,ci
2019-07-17T21:47:42.370Z,36.0426667,-117.648,0.88,1.81,ml,23,68,0.09459,0.2,ci,ci38591559,2019-07-17T21:51:28.099Z,"26km ENE of Little Lake, CA",earthquake,0.3,0.48,0.161,25,automatic,ci,ci
2019-07-17T21:48:37.310Z,36.198,-117.8905,2.5,2.14,ml,25,61,0.08528,0.2,ci,ci38591575,2019-07-17T21:52:32.640Z,"14km SE of Olancha, CA",earthquake,0.33,0.68,0.189,26,automatic,ci,ci
2019-07-17T21:49:19.160Z,36.1158333,-117.8385,2.5,3.87,mw,77,49,0.01336,0.17,ci,ci38591583,2020-02-12T18:52:31.641Z,"13km NE of Coso Junction, CA",earthquake,0.11,0.21,,6,reviewed,ci,ci
2019-07-17T21:49:44.720Z,19.0798,-66.0806,11,2.25,md,10,299,0.7515,0.27,pr,pr2019198008,2019-07-17T23:03:04.644Z,"67 km N of San Juan, Puerto Rico",earthquake,7.37,9.91,0.52,9,reviewed,pr,pr
2019-07-17T21:51:11.652Z,67.3409,-156.2072,15.9,1.6,ml,,,,0.5,ak,ak01993t7ryx,2019-08-10T21:05:17.676Z,"56 km NNE of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-17T21:52:32.880Z,36.1168333,-117.8456667,-0.32,1.86,ml,23,89,0.007481,0.27,ci,ci38591591,2019-07-17T21:56:53.671Z,"12km NE of Coso Junction, CA",earthquake,0.43,31.61,0.208,22,automatic,ci,ci
2019-07-17T21:52:57.400Z,36.1155014,-117.8349991,3.27,1.59,ml,13,142,0.01621,0.07,ci,ci38591599,2019-07-18T05:55:53.053Z,"13km NE of Coso Junction, CA",earthquake,0.41,0.61,0.412,5,automatic,ci,ci
2019-07-17T21:55:23.930Z,35.9096667,-117.9398333,4.94,1.25,ml,8,190,0.07267,0.18,ci,ci38591623,2019-07-17T21:58:54.773Z,"4km SW of Little Lake, CA",earthquake,1.05,1.42,0.213,21,automatic,ci,ci
2019-07-17T22:00:45.130Z,36.1126667,-117.8305,1.77,1.68,ml,23,126,0.02032,0.2,ci,ci38591647,2019-07-17T22:04:37.833Z,"13km NE of Coso Junction, CA",earthquake,0.35,0.36,0.128,27,automatic,ci,ci
2019-07-17T22:01:20.400Z,36.2013333,-117.8921667,1.69,2.73,ml,24,62,0.08887,0.15,ci,ci38591655,2019-07-17T22:04:59.265Z,"14km SE of Olancha, CA",earthquake,0.27,0.58,0.332,25,automatic,ci,ci
2019-07-17T22:01:35.670Z,35.6455,-117.447,4.92,3.35,ml,62,39,0.02492,0.13,ci,ci38591663,2020-04-20T16:14:11.330Z,"14km SSW of Searles Valley, CA",earthquake,0.1,0.19,0.152,134,reviewed,ci,ci
2019-07-17T22:03:45.810Z,36.179,-117.7998333,-0.32,1.57,ml,15,218,0.07577,0.21,ci,ci38591679,2019-07-17T22:08:02.903Z,"20km NE of Coso Junction, CA",earthquake,0.74,31.61,0.18,20,automatic,ci,ci
2019-07-17T22:04:35.370Z,35.7155,-117.5806667,3.42,1.93,ml,31,53,0.09373,0.2,ci,ci38591687,2019-07-17T22:15:17.460Z,"14km NE of Ridgecrest, CA",earthquake,0.24,1.01,0.129,27,automatic,ci,ci
2019-07-17T22:05:38.390Z,36.1128333,-117.8345,2.64,1.33,ml,18,133,0.01715,0.15,ci,ci38591695,2019-07-17T22:09:17.909Z,"13km NE of Coso Junction, CA",earthquake,0.34,0.65,0.218,17,automatic,ci,ci
2019-07-17T22:06:25.710Z,35.7661667,-117.5813333,5.68,1.21,ml,21,63,0.05119,0.19,ci,ci38591703,2019-07-17T22:10:04.237Z,"16km W of Searles Valley, CA",earthquake,0.29,0.91,0.105,16,automatic,ci,ci
2019-07-17T22:06:47.770Z,35.6435,-117.5501667,6.12,1.64,ml,29,48,0.02639,0.16,ci,ci38591711,2019-07-17T22:10:34.822Z,"12km ENE of Ridgecrest, CA",earthquake,0.22,0.5,0.167,25,automatic,ci,ci
2019-07-17T22:07:22.180Z,35.892,-117.6485,3.17,1.91,ml,24,50,0.0558,0.17,ci,ci38591719,2019-07-17T22:11:09.118Z,"24km ESE of Little Lake, CA",earthquake,0.19,0.7,0.163,25,automatic,ci,ci
2019-07-17T22:09:08.770Z,35.9036667,-117.6835,2.5,1.03,ml,15,54,0.05168,0.12,ci,ci38591727,2019-07-17T22:12:58.614Z,"20km E of Little Lake, CA",earthquake,0.21,0.28,0.092,13,automatic,ci,ci
2019-07-17T22:10:25.020Z,36.1185,-117.8371667,1.71,1.29,ml,13,154,0.01436,0.16,ci,ci38591743,2019-07-17T22:14:07.614Z,"13km NE of Coso Junction, CA",earthquake,0.48,0.36,0.204,17,automatic,ci,ci
2019-07-17T22:11:08.430Z,35.6043333,-117.5995,3.79,1.16,ml,23,44,0.03042,0.17,ci,ci38591751,2019-07-17T22:14:52.620Z,"7km ESE of Ridgecrest, CA",earthquake,0.3,0.66,0.197,17,automatic,ci,ci
2019-07-17T22:14:51.790Z,36.0923333,-117.9265,10.37,1.18,ml,8,276,0.06325,0.22,ci,ci38591759,2019-07-17T22:18:28.722Z,"6km NNE of Coso Junction, CA",earthquake,1.84,0.95,0.33,7,automatic,ci,ci
2019-07-17T22:15:17.530Z,36.1211667,-117.8631667,4.99,1,ml,15,198,0.007619,0.22,ci,ci38591775,2019-07-17T22:18:52.725Z,"11km NE of Coso Junction, CA",earthquake,0.51,0.76,0.147,12,automatic,ci,ci
2019-07-17T22:16:44.234Z,8.5147,-102.7415,10,4.8,mb,,178,9.869,0.73,us,us70004mp2,2019-10-04T16:37:11.040Z,"northern East Pacific Rise",earthquake,11.5,1.9,0.049,130,reviewed,us,us
2019-07-17T22:17:33.070Z,35.9684982,-117.6654968,2.51,1.02,ml,12,65,0.06124,0.08,ci,ci38591791,2019-07-17T22:21:19.267Z,"22km E of Little Lake, CA",earthquake,0.3,0.41,0.129,6,automatic,ci,ci
2019-07-17T22:18:21.380Z,36.0996667,-117.9013333,3.56,1.38,ml,20,144,0.04166,0.15,ci,ci38591799,2019-07-17T22:25:54.210Z,"7km NE of Coso Junction, CA",earthquake,0.42,0.59,0.237,19,automatic,ci,ci
2019-07-17T22:19:53.140Z,35.7046667,-117.6596667,10.53,1.21,ml,17,70,0.1106,0.29,ci,ci38591807,2019-07-17T22:23:29.283Z,"9km N of Ridgecrest, CA",earthquake,1.06,1.92,0.134,17,automatic,ci,ci
2019-07-17T22:23:42.040Z,35.6193333,-117.4438333,6.03,1.7,ml,22,84,0.03602,0.16,ci,ci38591815,2019-07-17T22:27:37.307Z,"17km SSW of Searles Valley, CA",earthquake,0.25,0.48,0.209,28,automatic,ci,ci
2019-07-17T22:27:44.061Z,64.4848,-149.3488,8.2,1,ml,,,,0.45,ak,ak01993to4v0,2019-08-10T21:05:18.354Z,"14 km SW of Nenana, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-07-17T22:29:15.770Z,36.1103333,-117.8338333,2.14,2.58,ml,29,55,0.0185,0.16,ci,ci38591847,2019-07-17T22:40:36.580Z,"13km NE of Coso Junction, CA",earthquake,0.22,0.3,0.163,24,automatic,ci,ci
2019-07-17T22:31:30.650Z,35.6478333,-117.4546667,2.11,1.14,ml,19,58,0.03057,0.21,ci,ci38591863,2019-07-17T22:35:04.395Z,"14km SSW of Searles Valley, CA",earthquake,0.28,0.45,0.189,13,automatic,ci,ci
2019-07-17T22:32:13.830Z,35.803,-117.6196667,3.65,1.15,ml,21,53,0.02204,0.2,ci,ci38591871,2019-07-17T22:36:04.643Z,"20km WNW of Searles Valley, CA",earthquake,0.28,0.57,0.123,15,automatic,ci,ci
2019-07-17T22:33:55.860Z,36.1146667,-117.8316667,1.86,1.2,ml,16,132,0.019,0.15,ci,ci38591879,2019-07-17T22:37:24.412Z,"13km NE of Coso Junction, CA",earthquake,0.38,0.35,0.204,15,automatic,ci,ci
2019-07-17T22:34:59.720Z,47.8118333333333,-122.080166666667,-0.49,1.37,ml,7,199,,0.34,uw,uw61536682,2019-07-19T16:56:09.200Z,"2 km ENE of Maltby, Washington",explosion,1.56,31.61,0.0404036600539937,4,reviewed,uw,uw
2019-07-17T22:36:41.570Z,35.9226667,-117.7171667,2.33,1.36,ml,20,42,0.08583,0.15,ci,ci38591887,2019-07-17T22:40:23.696Z,"17km E of Little Lake, CA",earthquake,0.22,0.36,0.157,18,automatic,ci,ci
2019-07-17T22:36:42.750Z,32.6115,-116.9675,2.87,1.03,ml,17,191,0.03172,0.21,ci,ci38591895,2019-07-17T22:40:35.431Z,"8km ESE of Chula Vista, CA",quarry blast,0.99,0.55,0.124,4,automatic,ci,ci
2019-07-17T22:36:48.728Z,65.5509,-166.7393,8,1.9,ml,,,,0.72,ak,ak01993tq2lv,2019-08-10T21:05:19.013Z,"26 km NNW of Brevig Mission, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-17T22:38:05.604Z,67.7176,-156.926,12.6,1.1,ml,,,,0.48,ak,ak01993tqeqm,2019-08-12T18:17:19.882Z,"80 km NNE of Ambler, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2019-07-17T22:41:15.320Z,35.371,-117.8425,2.87,3.24,ml,76,27,0.1034,0.17,ci,ci38591911,2020-04-20T22:10:58.750Z,"19km W of Johannesburg, CA",earthquake,0.12,0.43,0.211,142,reviewed,ci,ci
2019-07-17T22:43:10.190Z,36.1716667,-117.8448333,5.54,1.36,ml,13,256,0.05458,0.26,ci,ci38591927,2019-07-17T22:46:43.721Z,"17km NNE of Coso Junction, CA",earthquake,1.06,1.17,0.125,9,automatic,ci,ci
2019-07-17T22:43:28.264Z,51.4747,-175.9178,27.4,1.1,ml,,,,0.5,ak,ak01993trj05,2019-08-10T21:05:20.185Z,"66 km SE of Adak, Alaska",earthquake,,13.1,,,reviewed,ak,ak
2019-07-17T22:45:34.956Z,30.9803,48.7041,10,4.3,mb,,71,1.638,0.61,us,us70004mqv,2019-10-04T16:37:11.040Z,"Iran-Iraq border region",earthquake,7.7,1.9,0.097,30,reviewed,us,us
2019-07-17T22:52:58.060Z,34.025,-117.5111667,4.28,1.39,ml,39,51,0.04659,0.25,ci,ci38591967,2019-07-17T23:03:51.150Z,"3km WNW of Glen Avon, CA",earthquake,0.35,0.61,0.179,30,automatic,ci,ci
2019-07-17T22:54:07.110Z,35.8606667,-117.6673333,8.86,1.13,ml,15,69,0.07231,0.14,ci,ci38591975,2019-07-17T22:57:50.882Z,"23km ESE of Little Lake, CA",earthquake,0.31,0.92,0.228,7,automatic,ci,ci
2019-07-17T22:59:46.629Z,-7.2794,123.1941,544.66,4.7,mb,,26,1.647,0.78,us,us70004mq3,2019-10-04T16:37:11.040Z,"183 km NE of Maumere, Indonesia",earthquake,9.6,5.7,0.057,94,reviewed,us,us
2019-07-17T23:00:48.220Z,35.8811684,-117.6911697,8.47,1.09,ml,18,50,0.09076,0.12,ci,ci38592007,2019-07-17T23:04:28.125Z,"20km ESE of Little Lake, CA",earthquake,0.31,1.04,0.232,4,automatic,ci,ci
2019-07-17T23:02:37.720Z,36.0655,-117.8615,1.73,1.34,ml,17,137,0.05225,0.15,ci,ci38592031,2019-07-17T23:06:25.385Z,"8km ENE of Coso Junction, CA",earthquake,0.29,0.31,0.324,17,automatic,ci,ci
2019-07-17T23:06:12.490Z,36.0976667,-117.8391667,1.23,1.73,ml,19,101,0.02359,0.18,ci,ci38592039,2019-07-17T23:09:53.158Z,"11km ENE of Coso Junction, CA",earthquake,0.29,0.35,0.154,25,automatic,ci,ci
2019-07-17T23:06:33.219Z,64.9795,-147.2894,0,1.3,ml,,,,0.5,ak,ak01993u51k2,2019-08-10T21:05:20.811Z,"15 km E of Fox, Alaska",explosion,,0,,,reviewed,ak,ak
2019-07-17T23:11:09.509Z,35.008,-97.9,9.22,1.91,ml,43,76,0.08008428473,0.25,ok,ok2019nxrz,2019-07-18T13:50:14.022Z,"5 km SE of Chickasha, Oklahoma",earthquake,,1.2,0.15,8,reviewed,ok,ok
2019-07-17T23:11:11.250Z,35.8528333,-117.7006667,3.52,1.9,ml,34,49,0.06837,0.22,ci,ci38592063,2019-07-17T23:21:59.720Z,"21km ESE of Little Lake, CA",earthquake,0.25,0.85,0.142,26,automatic,ci,ci
2019-07-17T23:13:13.600Z,36.0591667,-120.628,3.76,1.39,md,24,110,0.02751,0.09,nc,nc73226771,2019-07-20T02:51:04.866Z,"25km NW of Parkfield, CA",earthquake,0.37,0.54,0.248,13,reviewed,nc,nc
2019-07-17T23:14:27.580Z,36.061,-120.6258333,3.96,1.1,md,21,113,0.02525,0.1,nc,nc73226776,2019-07-23T23:15:03.993Z,"25km NW of Parkfield, CA",earthquake,0.4,0.59,0.168,9,reviewed,nc,nc
2019-07-17T23:15:45.360Z,46.9508333,-112.0046667,0.06,1.51,ml,13,211,0.196,0.22,mb,mb80352894,2019-07-18T14:21:25.690Z,"14 km SSW of Craig, Montana",earthquake,2.15,1.19,0.131,3,reviewed,mb,mb
2019-07-17T23:16:39.920Z,36.0525,-117.8521667,2.33,1.71,ml,20,77,0.05437,0.13,ci,ci38592079,2019-07-17T23:20:35.221Z,"9km E of Coso Junction, CA",earthquake,0.21,0.24,0.289,26,automatic,ci,ci
2019-07-17T23:18:51.820Z,35.6416667,-117.4715,6.36,2.52,ml,46,51,0.04537,0.15,ci,ci38592095,2019-07-18T18:19:24.560Z,"15km SSW of Searles Valley, CA",earthquake,0.14,0.33,0.209,62,reviewed,ci,ci
2019-07-17T23:23:07.128Z,60.5391,-150.2472,35.8,1.2,ml,,,,0.47,ak,ak01993u8mmy,2019-08-10T21:05:21.455Z,"23 km WNW of Cooper Landing, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2019-07-17T23:23:58.900Z,34.0241667,-117.5125,4.26,1.22,ml,29,51,0.04523,0.19,ci,ci38592119,2019-07-17T23:27:47.309Z,"3km WNW of Glen Avon, CA",earthquake,0.32,0.64,0.238,31,automatic,ci,ci
