time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-05T02:43:26.540Z,35.633,-117.5545,9.28,1.23,ml,20,114,0.08837,0.1,ci,ci37241780,2019-12-02T18:51:39.308Z,"11km E of Ridgecrest, CA",earthquake,0.19,0.55,0.108,10,reviewed,ci,ci
2019-07-05T02:43:42.080Z,35.6618333,-117.5238333,4.62,1.6,ml,29,61,0.0904,0.15,ci,ci38446935,2019-12-02T19:01:23.958Z,"14km ENE of Ridgecrest, CA",earthquake,0.2,0.6,0.175,23,reviewed,ci,ci
2019-07-05T02:43:57.210Z,35.7266667,-117.5508333,2.81,1.45,ml,25,116,0.09665,0.19,ci,ci37241788,2019-12-02T19:01:22.450Z,"14km WSW of Searles Valley, CA",earthquake,0.25,0.46,0.161,15,reviewed,ci,ci
2019-07-05T02:44:07.930Z,35.6698333,-117.4825,10.15,1.43,ml,23,145,0.08478,0.18,ci,ci37241796,2019-12-02T19:10:13.578Z,"13km SSW of Searles Valley, CA",earthquake,0.33,0.76,0.115,13,reviewed,ci,ci
2019-07-05T02:44:33.710Z,35.7468333,-117.5628333,5.02,1.34,ml,25,58,0.07432,0.12,ci,ci38446943,2019-12-02T19:27:28.490Z,"14km W of Searles Valley, CA",earthquake,0.17,0.39,0.14,19,reviewed,ci,ci
2019-07-05T02:45:05.051Z,69.627,-145.1975,9.9,2.1,ml,,,,0.71,ak,ak0198jnf2rw,2019-08-09T18:16:58.953Z,"82 km SW of Kaktovik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-05T02:45:10.010Z,35.7758333,-117.614,3.08,1.74,ml,28,59,0.04202,0.13,ci,ci38446951,2019-12-02T20:01:06.723Z,"18km NNE of Ridgecrest, CA",earthquake,0.16,0.29,0.138,26,reviewed,ci,ci
2019-07-05T02:45:20.080Z,35.722,-117.5136667,2.36,1.55,ml,25,143,0.1158,0.19,ci,ci37241804,2019-12-02T20:13:59.256Z,"11km WSW of Searles Valley, CA",earthquake,0.34,0.39,0.084,13,reviewed,ci,ci
2019-07-05T02:45:44.120Z,35.6906667,-117.4891667,6.58,1.22,ml,22,110,0.1062,0.14,ci,ci37241812,2019-12-02T20:27:26.733Z,"12km SW of Searles Valley, CA",earthquake,0.29,0.87,0.286,6,reviewed,ci,ci
2019-07-05T02:46:56.540Z,35.6763333,-117.5175,1.07,1.55,ml,28,61,0.1003,0.18,ci,ci38446959,2019-12-02T20:39:50.004Z,"14km SW of Searles Valley, CA",earthquake,0.2,0.37,0.153,19,reviewed,ci,ci
2019-07-05T02:47:19.600Z,35.6943333,-117.4915,2.93,1.23,ml,20,146,0.1102,0.14,ci,ci37241828,2019-12-02T20:58:13.044Z,"11km SW of Searles Valley, CA",earthquake,0.28,0.6,0.091,8,reviewed,ci,ci
2019-07-05T02:47:27.490Z,35.6721667,-117.519,7.99,2.4,ml,36,62,0.0972,0.12,ci,ci38446967,2019-12-02T21:22:53.650Z,"15km SW of Searles Valley, CA",earthquake,0.14,0.57,0.141,27,reviewed,ci,ci
2019-07-05T02:49:13.240Z,35.6016667,-117.596,4.66,1.17,ml,16,85,0.1101,0.21,ci,ci37241852,2019-12-02T21:43:36.468Z,"8km ESE of Ridgecrest, CA",earthquake,0.29,0.93,0.131,7,reviewed,ci,ci
2019-07-05T02:49:41.220Z,35.7378333,-117.55,9,1.49,ml,28,59,0.08681,0.14,ci,ci38446975,2019-12-02T21:44:08.042Z,"14km WSW of Searles Valley, CA",earthquake,0.17,0.53,0.134,24,reviewed,ci,ci
2019-07-05T02:51:13.650Z,35.6096667,-117.5763333,9.73,1.08,ml,21,51,0.09584,0.23,ci,ci37241860,2019-12-02T22:56:28.554Z,"9km E of Ridgecrest, CA",earthquake,0.32,0.79,0.215,15,reviewed,ci,ci
2019-07-05T02:52:13.620Z,35.669,-117.5563333,6.91,1.17,ml,25,72,0.1125,0.17,ci,ci37241876,2019-12-02T22:24:34.761Z,"12km ENE of Ridgecrest, CA",earthquake,0.21,0.65,0.172,17,reviewed,ci,ci
2019-07-05T02:52:31.650Z,35.7301667,-117.5158333,5.06,1.49,ml,29,82,0.1082,0.13,ci,ci38446983,2019-12-02T22:36:57.250Z,"11km WSW of Searles Valley, CA",earthquake,0.15,0.52,0.185,23,reviewed,ci,ci
2019-07-05T02:52:57.310Z,35.736,-117.5368333,7,1.16,ml,20,91,0.09363,0.19,ci,ci37241884,2019-12-02T22:36:40.805Z,"12km WSW of Searles Valley, CA",earthquake,0.43,0.83,0.159,12,reviewed,ci,ci
2019-07-05T02:53:13.710Z,35.642,-117.5786667,11.01,1.01,ml,18,111,0.1099,0.16,ci,ci37241892,2019-12-02T23:01:17.474Z,"9km ENE of Ridgecrest, CA",earthquake,0.27,0.53,0.14,7,reviewed,ci,ci
2019-07-05T02:53:56.450Z,35.5758333,-117.6348333,5.37,1.7,ml,31,44,0.1035,0.12,ci,ci38446991,2019-12-02T23:12:21.140Z,"6km SE of Ridgecrest, CA",earthquake,0.13,0.73,0.215,24,reviewed,ci,ci
2019-07-05T02:54:30.920Z,35.603,-117.5958333,5.48,1.64,ml,24,88,0.1101,0.14,ci,ci38447007,2019-12-02T23:19:29.453Z,"8km ESE of Ridgecrest, CA",earthquake,0.17,1.12,0.098,19,reviewed,ci,ci
2019-07-05T02:54:50.320Z,35.6025,-117.6005,2.5,1.01,ml,19,86,0.1138,0.18,ci,ci37241908,2019-12-02T23:32:27.745Z,"7km ESE of Ridgecrest, CA",earthquake,0.23,0.69,0.151,8,reviewed,ci,ci
2019-07-05T02:55:17.570Z,35.666,-117.5236667,4.7,1.08,ml,16,77,0.09381,0.18,ci,ci37241940,2019-12-03T15:33:55.637Z,"15km ENE of Ridgecrest, CA",earthquake,0.29,0.78,0.209,5,reviewed,ci,ci
2019-07-05T02:55:22.650Z,35.7015,-117.4868333,1.26,1.11,ml,20,85,0.1165,0.2,ci,ci37241932,2019-12-03T15:34:11.924Z,"10km SW of Searles Valley, CA",earthquake,0.3,0.53,0.103,9,reviewed,ci,ci
2019-07-05T02:55:41.100Z,35.6798333,-117.4991667,4.86,1.46,ml,26,84,0.09788,0.15,ci,ci38447015,2019-12-03T15:43:18.874Z,"13km SW of Searles Valley, CA",earthquake,0.23,0.59,0.118,14,reviewed,ci,ci
2019-07-05T02:56:29.030Z,35.77,-117.5725,6.52,1.38,ml,25,57,0.04997,0.16,ci,ci38447023,2019-12-03T16:14:19.242Z,"15km W of Searles Valley, CA",earthquake,0.21,0.56,0.176,15,reviewed,ci,ci
2019-07-05T02:56:41.110Z,35.7076667,-117.4933333,8.41,1,ml,15,147,0.1235,0.17,ci,ci37241972,2019-12-03T16:14:17.208Z,"10km SW of Searles Valley, CA",earthquake,0.42,1.48,0.072,5,reviewed,ci,ci
2019-07-05T02:56:51.100Z,35.6253333,-117.5686667,2.86,1.13,ml,22,55,0.09502,0.15,ci,ci37241964,2019-12-03T16:14:14.796Z,"10km E of Ridgecrest, CA",earthquake,0.2,0.42,0.182,10,reviewed,ci,ci
2019-07-05T02:57:49.150Z,35.5991667,-117.585,4.76,2.08,ml,37,40,0.1009,0.14,ci,ci38447031,2019-12-03T16:56:36.650Z,"9km ESE of Ridgecrest, CA",earthquake,0.14,0.41,0.13,28,reviewed,ci,ci
2019-07-05T02:58:09.280Z,35.6405,-117.552,10.2,1.42,ml,26,67,0.09087,0.18,ci,ci37241996,2019-12-03T17:09:53.397Z,"11km E of Ridgecrest, CA",earthquake,0.24,0.7,0.183,13,reviewed,ci,ci
2019-07-05T02:58:38.980Z,35.7361667,-117.5596667,3.07,1.01,ml,17,114,0.08516,0.19,ci,ci37242004,2019-12-03T17:17:42.678Z,"14km WSW of Searles Valley, CA",earthquake,0.36,0.52,0.091,7,reviewed,ci,ci
2019-07-05T02:58:50.720Z,35.7068333,-117.4773333,1.28,2.2,ml,35,64,0.1207,0.14,ci,ci38447039,2019-12-03T17:28:50.390Z,"9km SW of Searles Valley, CA",earthquake,0.16,0.36,0.129,26,reviewed,ci,ci
2019-07-05T02:59:49.900Z,35.6576667,-117.5225,1.55,2.81,ml,40,62,0.08635,0.15,ci,ci38447047,2019-12-03T18:08:14.250Z,"14km ENE of Ridgecrest, CA",earthquake,0.14,0.35,0.152,27,reviewed,ci,ci
2019-07-05T03:00:35.080Z,35.661,-117.5243333,1.31,1.44,ml,13,76,0.08994,0.14,ci,ci37242012,2019-12-03T17:56:19.783Z,"14km ENE of Ridgecrest, CA",earthquake,0.32,0.45,0.103,5,reviewed,ci,ci
2019-07-05T03:00:53.260Z,35.6806667,-117.523,9.55,1.61,ml,23,79,0.1062,0.15,ci,ci37242020,2019-12-03T18:06:56.476Z,"14km SW of Searles Valley, CA",earthquake,0.27,0.66,0.159,8,reviewed,ci,ci
2019-07-05T03:01:13.280Z,35.7456667,-117.567,6.82,2.76,ml,40,57,0.07419,0.14,ci,ci38447055,2019-12-03T18:19:21.730Z,"15km W of Searles Valley, CA",earthquake,0.13,0.42,0.184,27,reviewed,ci,ci
2019-07-05T03:02:02.550Z,35.7005,-117.4975,2.95,1.53,ml,24,84,0.1173,0.16,ci,ci37242028,2019-12-03T18:29:24.746Z,"11km SW of Searles Valley, CA",earthquake,0.26,0.79,0.15,13,reviewed,ci,ci
2019-07-05T03:02:24.090Z,35.7033333,-117.4688333,1.96,1.86,ml,29,65,0.1167,0.19,ci,ci37242036,2019-12-03T18:44:48.002Z,"9km SW of Searles Valley, CA",earthquake,0.22,0.52,0.123,16,reviewed,ci,ci
2019-07-05T03:02:46.400Z,35.7085,-117.488,3.12,1.48,ml,25,86,0.1235,0.14,ci,ci37242052,2019-12-03T19:28:52.331Z,"10km SW of Searles Valley, CA",earthquake,0.19,0.65,0.076,15,reviewed,ci,ci
2019-07-05T03:03:13.890Z,35.624,-117.5696667,3.5,1.74,ml,21,105,0.09523,0.12,ci,ci38447063,2019-12-03T19:18:46.763Z,"10km E of Ridgecrest, CA",earthquake,0.19,0.81,0.05,3,reviewed,ci,ci
2019-07-05T03:03:16.840Z,35.688,-117.5103333,1.4,2.23,ml,25,62,0.1086,0.14,ci,ci37242044,2019-12-03T20:20:23.043Z,"13km SW of Searles Valley, CA",earthquake,0.19,0.42,0.097,14,reviewed,ci,ci
2019-07-05T03:03:48.270Z,35.6895,-117.5045,0.77,1.34,ml,24,62,0.1084,0.18,ci,ci37242068,2019-12-03T20:14:18.177Z,"12km SW of Searles Valley, CA",earthquake,0.25,0.47,0.116,10,reviewed,ci,ci
2019-07-05T03:04:01.740Z,56.4398,-148.6234,10,2.8,ml,,222,2.545,0.63,us,us6000530p,2019-09-26T14:30:00.040Z,"257 km ESE of Chiniak, Alaska",earthquake,3.2,2,0.051,50,reviewed,us,us
2019-07-05T03:04:06.190Z,35.7371667,-117.5303333,5.75,1.34,ml,23,141,0.09556,0.21,ci,ci37242060,2019-12-03T20:29:13.487Z,"12km WSW of Searles Valley, CA",earthquake,0.37,1.23,0.174,12,reviewed,ci,ci
2019-07-05T03:04:22.520Z,35.65,-117.5393333,1.67,1.53,ml,26,126,0.08924,0.15,ci,ci37242076,2019-12-03T20:40:08.001Z,"13km ENE of Ridgecrest, CA",earthquake,0.19,0.35,0.103,12,reviewed,ci,ci
2019-07-05T03:04:31.990Z,69.1603,-144.6178,9.4,1.9,ml,,,,0.79,ak,ak0198jnrs3g,2019-08-09T18:16:59.235Z,"115 km SSW of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-05T03:04:32.420Z,35.6008333,-117.5941667,6.99,1.78,ml,29,86,0.1085,0.2,ci,ci37242084,2019-12-03T20:51:31.089Z,"8km ESE of Ridgecrest, CA",earthquake,0.23,0.74,0.125,17,reviewed,ci,ci
2019-07-05T03:05:02.900Z,35.6916667,-117.5056667,10.13,1.38,ml,25,82,0.1108,0.16,ci,ci38447071,2019-12-03T21:01:21.401Z,"12km SW of Searles Valley, CA",earthquake,0.23,0.64,0.199,16,reviewed,ci,ci
2019-07-05T03:05:21.880Z,35.7286667,-117.5253333,7.32,1.26,ml,24,120,0.1049,0.12,ci,ci37242092,2019-12-03T21:27:57.959Z,"12km WSW of Searles Valley, CA",earthquake,0.21,0.8,0.08,10,reviewed,ci,ci
2019-07-05T03:05:50.150Z,35.71,-117.4671667,1.24,1.59,ml,29,64,0.1233,0.16,ci,ci37242116,2019-12-03T22:29:05.931Z,"9km SW of Searles Valley, CA",earthquake,0.19,0.34,0.174,12,reviewed,ci,ci
2019-07-05T03:06:20.330Z,35.7055,-117.4761667,0.99,2,ml,30,64,0.1193,0.14,ci,ci38447079,2019-12-03T22:17:23.670Z,"10km SW of Searles Valley, CA",earthquake,0.18,0.4,0.103,21,reviewed,ci,ci
2019-07-05T03:06:29.010Z,38.8198318,-122.7668304,1.79,1.15,md,15,56,0.01089,0.03,nc,nc73206911,2019-07-05T03:21:03.850Z,"4km W of Cobb, CA",earthquake,0.26,0.47,0.05,5,automatic,nc,nc
2019-07-05T03:06:29.880Z,35.6453333,-117.5551667,13.07,2.07,ml,25,126,0.09583,0.2,ci,ci37242124,2019-12-03T22:28:19.393Z,"11km ENE of Ridgecrest, CA",earthquake,0.27,0.71,0.115,6,reviewed,ci,ci
2019-07-05T03:07:26.550Z,35.6893333,-117.494,2.33,1.39,ml,25,84,0.1058,0.15,ci,ci37242148,2019-12-03T22:50:32.999Z,"12km SW of Searles Valley, CA",earthquake,0.21,0.4,0.151,11,reviewed,ci,ci
2019-07-05T03:07:43.380Z,35.6585,-117.5228333,1.5,1.62,ml,28,62,0.08719,0.14,ci,ci38447087,2019-12-03T22:50:35.094Z,"14km ENE of Ridgecrest, CA",earthquake,0.16,0.32,0.128,20,reviewed,ci,ci
2019-07-05T03:08:04.750Z,35.7123333,-117.4781667,1.4,1,ml,14,87,0.1262,0.19,ci,ci37242156,2019-12-03T22:59:14.942Z,"9km SW of Searles Valley, CA",earthquake,0.36,0.61,0.078,7,reviewed,ci,ci
2019-07-05T03:09:46.420Z,35.6795,-117.4965,1.46,1.02,ml,24,84,0.09691,0.19,ci,ci37242164,2019-12-03T23:22:43.858Z,"13km SW of Searles Valley, CA",earthquake,0.26,0.48,0.154,9,reviewed,ci,ci
2019-07-05T03:10:23.340Z,35.6821667,-117.4991667,1.78,1.94,ml,31,83,0.1001,0.18,ci,ci38447103,2019-12-03T23:41:23.650Z,"13km SW of Searles Valley, CA",earthquake,0.2,0.41,0.14,25,reviewed,ci,ci
2019-07-05T03:10:40.300Z,35.7716667,-117.611,2.87,2,ml,32,60,0.04533,0.2,ci,ci37242172,2019-12-05T15:38:33.173Z,"18km NNE of Ridgecrest, CA",earthquake,0.22,0.39,0.115,20,reviewed,ci,ci
2019-07-05T03:12:19.530Z,35.658,-117.5403333,2.25,1.02,ml,18,106,0.09561,0.22,ci,ci37242516,2019-12-05T16:48:56.948Z,"13km ENE of Ridgecrest, CA",earthquake,0.39,1,0.119,6,reviewed,ci,ci
2019-07-05T03:12:23.410Z,35.7236667,-117.5165,5.04,1.53,ml,30,60,0.1131,0.14,ci,ci38447119,2019-12-05T16:39:22.099Z,"11km WSW of Searles Valley, CA",earthquake,0.18,0.61,0.111,26,reviewed,ci,ci
2019-07-05T03:12:25.530Z,18.1066,-67.097,12,1.72,md,3,181,0.07,0.06,pr,pr2019186000,2019-07-05T08:03:59.183Z,"2 km NNE of Monte Grande, Puerto Rico",earthquake,1.18,0.91,0.24,3,reviewed,pr,pr
2019-07-05T03:12:38.330Z,35.6028333,-117.583,6.93,1.01,ml,26,87,0.09979,0.19,ci,ci37242364,2019-12-05T16:39:03.657Z,"9km ESE of Ridgecrest, CA",earthquake,0.23,0.71,0.194,15,reviewed,ci,ci
2019-07-05T03:13:56.670Z,35.6943333,-117.4981667,3.25,1.12,ml,22,84,0.1115,0.17,ci,ci37242676,2019-12-05T17:13:57.281Z,"12km SW of Searles Valley, CA",earthquake,0.26,0.77,0.231,9,reviewed,ci,ci
2019-07-05T03:14:11.450Z,35.738,-117.5403333,3.96,1.81,ml,36,58,0.09044,0.11,ci,ci38447127,2019-12-05T17:14:59.562Z,"13km WSW of Searles Valley, CA",earthquake,0.12,0.38,0.129,29,reviewed,ci,ci
2019-07-05T03:14:28.110Z,35.6413333,-117.5421667,13.57,1.26,ml,25,79,0.08508,0.16,ci,ci37242684,2019-12-05T17:25:22.371Z,"12km E of Ridgecrest, CA",earthquake,0.24,0.71,0.241,16,reviewed,ci,ci
2019-07-05T03:14:52.070Z,35.6906667,-117.511,10.12,1.51,ml,31,61,0.1113,0.16,ci,ci37242692,2019-12-05T17:44:15.956Z,"13km SW of Searles Valley, CA",earthquake,0.22,0.53,0.165,20,reviewed,ci,ci
2019-07-05T03:15:11.130Z,35.6803333,-117.4953333,7.12,1.5,ml,15,144,0.09744,0.16,ci,ci38447135,2019-11-12T21:03:20.618Z,"13km SW of Searles Valley, CA",earthquake,0.41,0.86,0.127,7,reviewed,ci,ci
2019-07-05T03:15:18.700Z,35.6298333,-117.5661667,4.66,3.24,ml,74,36,0.09511,0.13,ci,ci38447143,2019-09-26T14:30:16.040Z,"10km E of Ridgecrest, CA",earthquake,0.08,0.28,0.146,48,reviewed,ci,ci
2019-07-05T03:16:23.860Z,35.6031667,-117.5911667,1.85,1.43,ml,18,88,0.1064,0.2,ci,ci37242708,2019-12-05T18:01:40.020Z,"8km ESE of Ridgecrest, CA",earthquake,0.27,0.48,0.149,10,reviewed,ci,ci
2019-07-05T03:16:49.680Z,35.6933333,-117.512,7.56,1.89,ml,30,61,0.1141,0.15,ci,ci38447151,2019-12-05T18:30:42.005Z,"13km SW of Searles Valley, CA",earthquake,0.18,0.8,0.107,19,reviewed,ci,ci
2019-07-05T03:17:42.930Z,35.633,-117.5626667,2.86,2.22,ml,39,58,0.0941,0.11,ci,ci38447159,2019-12-05T18:52:42.260Z,"10km E of Ridgecrest, CA",earthquake,0.1,0.29,0.132,27,reviewed,ci,ci
2019-07-05T03:18:09.760Z,35.6955,-117.4821667,4.58,2.25,ml,33,64,0.11,0.13,ci,ci38447167,2019-12-05T19:32:24.794Z,"11km SW of Searles Valley, CA",earthquake,0.16,0.49,0.216,26,reviewed,ci,ci
2019-07-05T03:18:18.370Z,35.6813333,-117.5178333,5.54,2.06,ml,16,99,0.1049,0.23,ci,ci37242740,2019-12-05T19:32:07.027Z,"14km SW of Searles Valley, CA",earthquake,0.41,2.04,0.138,9,reviewed,ci,ci
2019-07-05T03:18:22.640Z,35.7165,-117.5553333,1.5,2.09,ml,26,58,0.1048,0.21,ci,ci37242748,2019-12-05T19:32:09.129Z,"15km WSW of Searles Valley, CA",earthquake,0.26,0.43,0.088,16,reviewed,ci,ci
2019-07-05T03:18:31.700Z,35.0523333,-118.942,12.66,1.9,ml,32,49,0.1181,0.21,ci,ci38447175,2019-12-05T20:10:56.092Z,"12km N of Grapevine, CA",earthquake,0.25,0.8,0.127,23,reviewed,ci,ci
2019-07-05T03:19:53.570Z,35.655,-117.5221667,1.51,3.41,ml,56,54,0.08402,0.12,ci,ci38447191,2019-09-26T14:30:16.040Z,"14km ENE of Ridgecrest, CA",earthquake,0.1,0.21,0.165,35,reviewed,ci,ci
2019-07-05T03:20:09.678Z,55.0985,-159.9312,37.2,2,ml,,,,0.59,ak,ak0198jnv5qf,2019-08-09T18:17:32.409Z,"44 km SE of Sand Point, Alaska",earthquake,,2.5,,,reviewed,ak,ak
2019-07-05T03:20:36.800Z,35.6328333,-117.5718333,0.7,1.87,ml,6,123,0.1006,0.09,ci,ci37242764,2019-12-05T20:37:39.945Z,"10km E of Ridgecrest, CA",earthquake,0.23,0.58,0.081,5,reviewed,ci,ci
2019-07-05T03:20:49.450Z,35.7043333,-117.5203333,6.19,2.08,ml,28,79,0.1268,0.14,ci,ci38447199,2019-12-05T20:32:50.931Z,"13km WSW of Searles Valley, CA",earthquake,0.19,0.75,0.111,16,reviewed,ci,ci
2019-07-05T03:21:33.020Z,35.7751667,-117.6148333,2.55,2.56,ml,38,59,0.04287,0.15,ci,ci38447207,2019-12-05T21:16:16.920Z,"18km NNE of Ridgecrest, CA",earthquake,0.15,0.28,0.123,26,reviewed,ci,ci
2019-07-05T03:22:09.810Z,35.5973333,-117.5898333,2.85,1.58,ml,32,66,0.1046,0.21,ci,ci37242772,2019-12-05T21:14:35.348Z,"8km ESE of Ridgecrest, CA",earthquake,0.21,0.55,0.174,20,reviewed,ci,ci
2019-07-05T03:22:26.190Z,19.3403,-68.204,88,3.09,md,12,209,0.9855,0.35,pr,pr2019186001,2019-09-26T14:30:17.040Z,"86 km NNE of Punta Cana, Dominican Republic",earthquake,3.24,3.58,0.32,10,reviewed,pr,pr
2019-07-05T03:22:42.390Z,19.7715,-155.5578333,16.05,1.69,md,49,98,0.02765,0.11,hv,hv71033752,2019-07-05T21:40:40.770Z,"Island of Hawaii, Hawaii",earthquake,0.33,0.66,0.106,21,reviewed,hv,hv
2019-07-05T03:23:26.210Z,35.6545,-117.519,2,1.43,ml,27,76,0.08213,0.17,ci,ci37242788,2019-12-05T22:03:03.689Z,"15km ENE of Ridgecrest, CA",earthquake,0.21,0.49,0.1,14,reviewed,ci,ci
2019-07-05T03:23:46.800Z,35.6381667,-117.5596667,7.38,1.06,ml,17,111,0.09468,0.2,ci,ci37242780,2019-12-05T21:42:49.919Z,"11km E of Ridgecrest, CA",earthquake,0.33,1.62,0.044,8,reviewed,ci,ci
2019-07-05T03:23:57.170Z,35.7251667,-117.5195,10.84,2.19,ml,35,60,0.1104,0.14,ci,ci38447215,2019-12-05T21:47:38.270Z,"11km WSW of Searles Valley, CA",earthquake,0.17,0.35,0.137,25,reviewed,ci,ci
2019-07-05T03:24:43.400Z,35.5763333,-117.6345,4.8,1.09,ml,14,84,0.1041,0.12,ci,ci37242820,2019-12-05T22:35:01.305Z,"6km SE of Ridgecrest, CA",earthquake,0.22,0.67,0.199,4,reviewed,ci,ci
2019-07-05T03:24:46.670Z,35.728,-117.5518333,3.73,1.76,ml,33,58,0.09511,0.14,ci,ci38447223,2019-12-05T22:17:49.608Z,"14km WSW of Searles Valley, CA",earthquake,0.15,0.47,0.104,24,reviewed,ci,ci
2019-07-05T03:24:55.470Z,35.7608333,-117.5818333,7.6,1.52,ml,23,64,0.05625,0.2,ci,ci37242812,2020-01-28T18:13:39.201Z,"16km W of Searles Valley, CA",earthquake,0.33,0.75,0.054,11,reviewed,ci,ci
2019-07-05T03:25:20.630Z,35.69,-117.5098333,6.52,2.55,ml,39,61,0.1103,0.14,ci,ci38447231,2019-12-05T23:38:46.120Z,"13km SW of Searles Valley, CA",earthquake,0.15,0.5,0.098,26,reviewed,ci,ci
2019-07-05T03:25:51.350Z,35.6938333,-117.5085,2.72,1.67,ml,22,142,0.1135,0.18,ci,ci37242996,2019-12-06T15:33:21.873Z,"12km SW of Searles Valley, CA",earthquake,0.29,0.62,0.154,12,reviewed,ci,ci
2019-07-05T03:26:02.810Z,35.7005,-117.5111667,4.96,1.92,ml,34,80,0.1205,0.16,ci,ci38447239,2019-12-06T15:23:02.705Z,"12km SW of Searles Valley, CA",earthquake,0.2,0.61,0.165,23,reviewed,ci,ci
2019-07-05T03:26:22.270Z,35.7168333,-117.4755,6.32,1.13,ml,10,172,0.1305,0.18,ci,ci37243012,2019-12-06T15:48:13.826Z,"9km SW of Searles Valley, CA",earthquake,0.67,1.43,0.048,5,reviewed,ci,ci
2019-07-05T03:26:29.790Z,35.6693333,-117.5205,2.87,1.23,ml,24,78,0.09533,0.14,ci,ci37243004,2019-12-06T15:42:25.853Z,"15km ENE of Ridgecrest, CA",earthquake,0.2,0.45,0.123,10,reviewed,ci,ci
2019-07-05T03:26:42.650Z,35.6905,-117.5031667,10.15,1.44,ml,25,103,0.109,0.17,ci,ci38447247,2019-12-06T15:56:36.704Z,"12km SW of Searles Valley, CA",earthquake,0.25,0.66,0.1,14,reviewed,ci,ci
2019-07-05T03:26:54.030Z,35.6661667,-117.5136667,4.9,1.69,ml,27,63,0.08987,0.17,ci,ci38447255,2019-12-06T16:13:32.428Z,"15km SW of Searles Valley, CA",earthquake,0.22,0.67,0.109,27,reviewed,ci,ci
2019-07-05T03:27:00.684Z,63.1105,-150.6693,115.8,2.5,ml,,,,0.47,ak,ak0198jnwn1q,2019-09-26T14:30:16.040Z,"68 km N of Petersville, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-05T03:27:29.450Z,35.6976667,-117.4851667,1.29,1.37,ml,26,86,0.1125,0.13,ci,ci38447263,2019-12-06T16:22:06.246Z,"11km SW of Searles Valley, CA",earthquake,0.18,0.36,0.087,17,reviewed,ci,ci
2019-07-05T03:27:57.880Z,35.5841667,-117.6076667,9.47,1.35,ml,27,56,0.1186,0.16,ci,ci37243036,2019-12-06T16:54:02.662Z,"7km ESE of Ridgecrest, CA",earthquake,0.21,0.61,0.143,15,reviewed,ci,ci
2019-07-05T03:28:14.310Z,35.7278333,-117.5436667,6.78,1.52,ml,31,59,0.09804,0.13,ci,ci38447271,2019-12-06T17:07:55.534Z,"13km WSW of Searles Valley, CA",earthquake,0.15,0.46,0.109,24,reviewed,ci,ci
2019-07-05T03:29:22.338Z,62.1099,-149.1339,26.5,1.1,ml,,,,0.51,ak,ak0198jnx3zp,2019-08-09T18:17:00.295Z,"37 km E of Susitna North, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2019-07-05T03:31:00.100Z,35.5733333,-117.6321667,6.14,1.24,ml,29,71,0.1021,0.15,ci,ci38447279,2019-12-06T17:51:29.813Z,"7km SE of Ridgecrest, CA",earthquake,0.17,0.59,0.19,20,reviewed,ci,ci
2019-07-05T03:31:10.160Z,35.5745,-117.6343333,6.13,1.5,ml,20,85,0.1025,0.16,ci,ci37243068,2019-12-06T17:48:58.068Z,"6km SE of Ridgecrest, CA",earthquake,0.23,1.01,0.195,10,reviewed,ci,ci
2019-07-05T03:31:17.510Z,35.7148333,-117.5295,0.42,1.29,ml,17,80,0.1149,0.21,ci,ci37243116,2019-12-06T18:47:11.513Z,"13km WSW of Searles Valley, CA",earthquake,0.38,0.71,0.063,7,reviewed,ci,ci
2019-07-05T03:31:22.110Z,35.7235,-117.557,8.11,1.76,ml,33,58,0.09776,0.18,ci,ci38447287,2019-12-06T18:42:07.797Z,"15km WSW of Searles Valley, CA",earthquake,0.2,0.71,0.132,24,reviewed,ci,ci
2019-07-05T03:31:45.120Z,35.6923333,-117.4913333,11.16,1.16,ml,24,85,0.1082,0.17,ci,ci37243100,2019-12-06T18:41:51.332Z,"12km SW of Searles Valley, CA",earthquake,0.27,0.51,0.145,13,reviewed,ci,ci
2019-07-05T03:33:02.730Z,35.6921667,-117.5105,4.94,2.3,ml,40,61,0.1125,0.13,ci,ci38447295,2019-12-06T20:02:57.570Z,"13km SW of Searles Valley, CA",earthquake,0.14,0.48,0.23,25,reviewed,ci,ci
2019-07-05T03:33:10.410Z,35.6418333,-117.5688333,10.16,1.92,ml,28,78,0.1029,0.18,ci,ci37243124,2019-12-06T19:08:47.979Z,"10km ENE of Ridgecrest, CA",earthquake,0.22,0.53,0.106,12,reviewed,ci,ci
2019-07-05T03:33:31.130Z,35.7231667,-117.4903333,6.98,1.13,ml,22,85,0.127,0.2,ci,ci37243132,2019-12-06T19:26:43.867Z,"9km WSW of Searles Valley, CA",earthquake,0.43,0.81,0.281,8,reviewed,ci,ci
2019-07-05T03:34:32.790Z,35.6975,-117.5065,7.22,2.11,ml,35,62,0.1165,0.13,ci,ci38447303,2019-12-06T20:28:11.650Z,"12km SW of Searles Valley, CA",earthquake,0.14,0.51,0.111,25,reviewed,ci,ci
